HOG	OG	stage	baseMean_pd	baseMean_vv	log2FC_raw_pd	log2FC_raw_vv	lfcSE_raw_pd	lfcSE_raw_vv	log2FC_ash_pd	log2FC_ash_vv	lfcSE_ash_pd	lfcSE_ash_vv	ash_lfsr_pd	ash_lfsr_vv	pvalue_pd	pvalue_vv	padj_global_pd	padj_global_vv	genomic_member_count_pd	genomic_member_count_vv	genomic_member_ids_pd	genomic_member_ids_vv	present_in_both_species	relationship_class
N13.HOG0000473	OG0000015	L1	173.32512998542285	582.815719800829	-0.1577173188827431	-0.4011916161557011	0.753917308834174	0.4527284672797349	-0.02791463080699234	-0.04252854755457996	0.3172926612305544	0.15341612660221746	0.46531215845720575	0.3934221501351014	0.8342943718224054	0.375529223149221	0.9371616938188896	0.6456129664664411	1	3	LOC107066959	LOC127070504, LOC127070514, LOC127070519	TRUE	one_to_many
N13.HOG0000475	OG0000015	L1	149.6003455165411	65.55018184829196	-0.2656507478284543	0.7842525398102924	0.4609993406166388	0.4531106904526741	-0.09509566833680966	0.0963737087852002	0.27663038438702686	0.19447109301928525	0.3660453204001911	0.2940794699847417	0.5644463927055419	0.08348407262463217	0.799250958795782	0.26505212451211513	1	2	LOC107066960	LOC127070554, LOC127070563	TRUE	one_to_many
N13.HOG0000482	OG0000016	L1	91.39107393028507	136.3808406591842	0.3987603162277741	-0.5893045741384982	0.4853115703229421	0.3061071777619438	0.1342422009047397	-0.12685421736403246	0.2832835414083571	0.170769350000101	0.31817645828354035	0.2046868425229874	0.4112713557913779	0.05420963881835963	0.6961510062360701	0.199826060553626	1	1	LOC107072397	LOC127069891	TRUE	one_to_one
N13.HOG0000483	OG0000016	L1	41.97167923566515	97.3197127204004	0.12089360990735872	-0.46707324992580507	0.7439242676555398	0.449334235930027	0.02185333255804307	-0.05088076233363692	0.31636078105498516	0.1570373594857103	0.4727505173840318	0.3744444656086493	0.8709058659521516	0.29858228073333454	0.9518390125638576	0.5695284705963303	1	1	LOC107066054	LOC127071373	TRUE	one_to_one
N13.HOG0000484	OG0000016	L1	62.21189766813532	25.21460967009564	-0.3389416805994862	0.02385103272824792	0.3409617741326878	0.40816469041987147	-0.16972241127850105	0.00285036239754411	0.24305046918987316	0.14112090050947718	0.24214408680928767	0.4923012449450784	0.32018620554895894	0.9534022748935876	0.620645540507896	0.9847165861038994	1	1	LOC107073945	LOC127072568	TRUE	one_to_one
N13.HOG0000485	OG0000016	L1	15.639915848549904	48.7452020100289	-1.196750101581493	-0.19970642232593855	0.4473398715693418	0.35237038386745906	-0.4731122394644786	-0.03013371849660686	0.3010750152592381	0.13847115834605095	0.0500431797902835	0.41630255048753073	0.00746714964346676	0.5708830670390925	0.08003082692302467	0.7927058395598261	1	1	LOC107070562	LOC127070480	TRUE	one_to_one
N13.HOG0000486	OG0000016	L1	23.10913218468787	268.939980494563	0.4473441244079482	-0.2674979794909295	0.249186771483644	0.2955149763226931	0.29210783911434884	-0.05302173023889242	0.20441532384905545	0.13506568366312996	0.07461480827737683	0.3488795770414388	0.07261926330325554	0.3653633440695085	0.29620542473250466	0.6362095259881939	1	1	LOC107069130	LOC127070939	TRUE	one_to_one
N13.HOG0000487	OG0000016	L1	236.19655954651017	99.66751353262056	-1.243516291106865	0.05851490580470218	0.6249571734319613	0.3796552129339609	-0.3051507195414311	0.00781017713889683	0.3231913432811028	0.138825804116431	0.1668148668297874	0.47846162047464824	0.04661711416017572	0.8775100424859117	0.2323477221150782	0.9539155719628922	1	1	LOC107063836	LOC127068897	TRUE	one_to_one
N13.HOG0000491	OG0000016	L1	47.70575861438401	27.55907650365165	-0.2733508013793473	0.04569223951994523	0.41204106260983936	0.457975367861361	-0.11184906451916476	0.00458248528607056	0.2645596196565455	0.14509985782611937	0.33662596184660376	0.4880558284883261	0.5070701163620122	0.9205268614561012	0.7627382129695984	0.9720428801896568	1	1	LOC107070583	LOC127067682	TRUE	one_to_one
N13.HOG0000494	OG0000016	L1	30.988346812624076	90.48021315105936	0.6011926911240789	0.6408959543089998	0.37826457681108727	0.4736790827225697	0.2746820820810743	0.06774510624598308	0.26080790289742206	0.17229268740241369	0.14368289866899295	0.34383056617011754	0.11198265729701516	0.1760501301145318	0.37220547501866913	0.4214847678022587	1	1	LOC107064449	LOC127069423	TRUE	one_to_one
N13.HOG0000496	OG0000016	L1	21.292261055687764	122.20740096263133	1.1013544134401088	-0.0706741273048682	0.47096210994290816	0.4240195442326436	0.4025713593816248	-0.00797815406204311	0.29980865386030175	0.14263066783333717	0.08273259765286055	0.47872561974472927	0.01936027839085554	0.8676245345224017	0.14179829143659156	0.9498154707048828	1	1	LOC107070160	LOC127063424	TRUE	one_to_one
N13.HOG0000497	OG0000016	L1	11.767441564719334	64.27864013497643	0.1246315446131882	0.6799910676392356	0.34722758332069553	0.324786790876243	0.06092329416156157	0.14262617410653133	0.24300802432211177	0.1913863044052832	0.4013393509147753	0.1933259769670232	0.719644982566997	0.03629083985104734	0.8834714740646835	0.15221707453241992	1	1	LOC107070169	LOC127063425	TRUE	one_to_one
N13.HOG0000498	OG0000016	L1	13.123914896800756	43.96576256312466	0.452525165714408	0.8227974265381343	0.40741509766707146	0.4294194319446659	0.1888000560459494	0.11516563518411072	0.2658923741387435	0.20716477475813455	0.23829087079649755	0.2636005584457529	0.26668776154595075	0.05535626464250468	0.5688554079524176	0.2023983728501409	1	1	LOC107064453	LOC127069424	TRUE	one_to_one
N13.HOG0000500	OG0000017	L1	183.42710608207196	14655.19874218454	0.36494174843170846	-0.4339376484491032	0.5777503229162047	0.3534895917790461	0.09686994363432298	-0.06846365675014308	0.2987237620908111	0.15003244109059602	0.3735569516635845	0.32236962181653883	0.5276090941978144	0.21960372211358065	0.7755164668793176	0.47945477972333334	1	1	LOC107065975	LOC127071399	TRUE	one_to_one
N13.HOG0000502	OG0000017	L1	5179.894209540744	3159.178339880731	0.7436702501360604	0.38449539884484	0.547561217882997	0.5153459072976307	0.21560644074232185	0.03314512873080178	0.2998693195347144	0.15599467791000235	0.23499174269384696	0.4192955031488011	0.17441610276441732	0.4556119117428748	0.4648346856670025	0.7110004795328466	1	1	LOC107064360	LOC127064740	TRUE	one_to_one
N13.HOG0000503	OG0000017	L1	97.84933054304824	358.8652625955856	-0.4750074394500732	-0.07335823966478736	0.6927717236388011	0.6587289629550807	-0.09637306384679792	-0.00421737689289899	0.3133317750298485	0.15805854523596763	0.3800097725998498	0.4902391175854717	0.4929260981547754	0.9113282510652176	0.752785702906342	0.9678191306372558	1	1	LOC107070563	LOC127067430	TRUE	one_to_one
N13.HOG0000505	OG0000017	L1	2252.679614474125	208.2918597425197	-0.5593487989997358	2.218548262047512	0.49231124721894054	0.7170394119076797	-0.18590572797731209	0.32240379442225175	0.28711542569737053	0.534649699491595	0.2582901434137843	0.2201181708639593	0.2558858235079618	0.00197451197491151	0.558046540318585	0.01764133933938913	3	1	LOC107065541, LOC107067532, LOC107069074	LOC127065690	TRUE	many_to_one
N13.HOG0000522	OG0000019	L1	28.656429177236294	51.6422060230568	-0.8689669925722835	-0.5159439473092241	0.425327777844314	0.8389684594294764	-0.35413147203003353	-0.02087391566319521	0.2812640205757645	0.17273011803495258	0.09933055648189848	0.4563941057813735	0.04104723835376027	0.538571766734782	0.2160356623666639	0.7720313176237158	1	1	LOC107065401	LOC127073001	TRUE	one_to_one
N13.HOG0000543	OG0000020	L1	377.31237078492535	1623.2796985712744	0.24088595171392868	0.26557576503081054	0.8464944470760272	0.39920432555408897	0.03532100265779658	0.03342451753199978	0.32435932437289017	0.14429973670653537	0.4571319249955881	0.4111677183978176	0.7759744786711971	0.5058824552823211	0.9102565529799788	0.7494754306500184	1	1	LOC107069054	LOC127065804	TRUE	one_to_one
N13.HOG0000544	OG0000020	L1	10.94619631575722	5.690768594533146	-0.879849836447226	0.5452490764777719	0.3870256833492182	0.7619320254919908	-0.4009298376317362	0.02584716509005277	0.2719920050678628	0.17132543035398534	0.06533714697575088	0.44470456362137206	0.02300431890485947	0.47422984654802686	0.15627410821572146	0.725106096296771	1	1	LOC107070492	LOC127065677	TRUE	one_to_one
N13.HOG0000545	OG0000020	L1	61.36385867666976	217.958456647747	1.695441818553633	1.4921453528831008	0.9899081667395002	1.4088920287044864	0.1964772558739109	0.02668641081621514	0.34993122224525536	0.19800160871393144	0.2843638977305857	0.45307329155796106	0.08676289190607456	0.28955818149722434	0.32571564439706135	0.5592687507203223	1	1	LOC107069036	LOC127065744	TRUE	one_to_one
N13.HOG0000546	OG0000020	L1	5036.442198325305	6722.0261235893395	-0.5760718206854416	0.0128556021648695	0.9200749325854146	0.4220927915673349	-0.07364007040851374	0.0014596885345382	0.3300604448058584	0.14223568128518815	0.41261321293036635	0.4960968861255068	0.5312401527267794	0.9757027338392796	0.7777941970703541	0.992385069051788	1	1	LOC107064832	LOC127067703	TRUE	one_to_one
N13.HOG0000551	OG0000020	L1	99.757300450407	3323.3562307156	5.294787645313015	-1.9767204425365117	1.5293604814499508	0.9014338206057304	0.53025320876209	-0.10173791544270112	1.047970132695791	0.28511511559894276	0.20381263152738255	0.34884154596933725	5.359926548773632e-4	0.02831728556630929	0.01408249571594584	0.12815747042086986	1	1	LOC107069128	LOC127065673	TRUE	one_to_one
N13.HOG0000552	OG0000020	L1	84206.42212659777	74415.603507614	0.5626685550903534	0.0986737988967423	1.120502561790451	0.9143653891565696	0.05103930584858197	0.00340985903242859	0.33820353717451496	0.17009219526088065	0.440812925009228	0.49292888537967205	0.6155568677221126	0.9140630680781526	0.8281653163089875	0.969133818847428	1	1	LOC107070485	LOC127065674	TRUE	one_to_one
N13.HOG0000553	OG0000021	L1	11380.624816047335	11661.986006967569	-0.04707744518934018	-0.4202074533622147	0.5656783386804285	0.4187469838941746	-0.01282889370082921	-0.05058826153002441	0.2953142879925539	0.15263002211514565	0.4828144814297632	0.3717152631966454	0.933674229304948	0.3156256021459755	0.9767908518233284	0.5869554633274746	1	1	LOC107072531	LOC127068581	TRUE	one_to_one
N13.HOG0000556	OG0000021	L1	8993.521211117748	10030.758515844744	0.38993707349620776	-0.4361056171296181	0.5168472181741512	0.5018775037949477	0.12081612678918646	-0.03956580463257321	0.2891634475085567	0.15761496932652294	0.33857777000624734	0.4039620770201605	0.4505770954615548	0.3848753948529589	0.7246362538321255	0.6538478103863539	1	21	LOC107067738	LOC127062155, LOC127062156, LOC127062157, LOC127062188, LOC127062193, LOC127062211, LOC127062212, LOC127062547, LOC127062548, LOC127062549, LOC127062550, LOC127062551, LOC127062552, LOC127062553, LOC127062554, LOC127062555, LOC127062556, LOC127062557, LOC127063701, LOC127064300, LOC127069621	TRUE	one_to_many
N13.HOG0000561	OG0000021	L1	3631.9534856486393	884.5219019532915	0.16243888806277668	0.4203328878512072	0.39622370665554074	0.7388449622902211	0.06927014565548599	0.02064439797149401	0.259107855786305	0.16705224035450988	0.3950146549210428	0.45486883819399426	0.6818297040789023	0.5694203414226622	0.8643435040678444	0.7919404499702642	11	1	LOC107067898, LOC107067950, LOC107071370, LOC107073534, LOC107073564, LOC107073565, LOC107073596, LOC107073662, LOC107073675, LOC107073738, LOC107073762	LOC127063514	TRUE	many_to_one
N13.HOG0000562	OG0000021	L1	195.94345708150425	2255.866794204204	-0.6711857122353965	-0.3459115215075834	0.4123277479297692	0.5211168249375617	-0.2796281359905142	-0.0291316445476294	0.2720637693346047	0.1548912634745853	0.14934763051082978	0.4288458610853707	0.10356801859536648	0.5068254831982527	0.35756130490664395	0.7498288821915509	1	1	LOC107065536	LOC127063515	TRUE	one_to_one
N13.HOG0000568	OG0000023	L1	15429.461953439728	8.754030173604042	0.263145489824633	-1.7233325388451275	0.31172680604731917	1.34564306717853	0.14273035540490203	-0.03428386904324931	0.2306952278429267	0.20498977916413183	0.267982093161029	0.4405752421066667	0.398583248815	0.2003075561864494	0.6855503280526054	0.4550252836873854	15	1	LOC107067897, LOC107067899, LOC107067900, LOC107067926, LOC107067928, LOC107067935, LOC107067936, LOC107067943, LOC107067946, LOC107067949, LOC107068301, LOC107072112, LOC107072127, LOC107072153, LOC107073699	LOC127069788	TRUE	many_to_one
N13.HOG0000569	OG0000023	L1	93.05418362704891	14884.967595930186	-0.6316346262520509	0.7332395369052737	0.5527557203847813	0.9702698526293276	-0.17985435166218605	0.02384238119404104	0.2984786769325096	0.18098328795516555	0.27320474477604795	0.4529187965321108	0.253162670462846	0.4498249990868006	0.5553630751681048	0.7064405848016206	2	2	LOC107072637, LOC107072779	LOC127067611, LOC127067612	TRUE	many_to_many
N13.HOG0000570	OG0000023	L1	14768.278786778215	12729.53725965005	0.6790694467755983	-0.16199109811647827	0.6077653440705267	0.37799260408587154	0.1688923261838455	-0.02189678248778508	0.30656918005786604	0.13994724699148747	0.2908961535818741	0.44002389946841414	0.2638567727736534	0.6682461799321353	0.5658302110638647	0.8518337621671211	7	7	LOC107066950, LOC107066951, LOC107066953, LOC107072896, LOC107072897, LOC107073553, LOC107073638	LOC127065922, LOC127066073, LOC127066193, LOC127066194, LOC127066358, LOC127066359, LOC127066360	TRUE	many_to_many
N13.HOG0000572	OG0000023	L1	91.45999352887944	7.868170710576331	-0.9551283168720464	-0.971764730772473	1.0002372798648196	1.2221651892153291	-0.10630549504887188	-0.02167990232750319	0.3365167254127727	0.18847160979334648	0.37693394846061334	0.4598801485073456	0.33962739081615356	0.4265452505648585	0.6378573144702614	0.688260811387338	1	1	LOC107067902	LOC127071474	TRUE	one_to_one
N13.HOG0000615	OG0000025	L1	599.6720647760586	525.2451616618879	0.03308928083423785	0.28939076848763245	0.19074330722343877	0.1622358292090027	0.02483918589255939	0.1277166316843591	0.1652765258069686	0.11469865902489924	0.4403208479969976	0.12535515544657994	0.862277724283173	0.07446168410923679	0.948010253408659	0.2459819976981492	1	1	LOC107073036	LOC127069396	TRUE	one_to_one
N13.HOG0000617	OG0000025	L1	93.06499930813808	100.89206748747294	0.22570530378270243	-0.04460598204184813	0.3847890857340739	0.2396239807188388	0.09949744577754002	-0.01155362868743909	0.25620459048557875	0.12205742039023763	0.34926533153883493	0.46315124670916896	0.5574932870467761	0.8523272046482457	0.7944444754402114	0.9429216869492106	1	1	LOC107064439	LOC127069412	TRUE	one_to_one
N13.HOG0000619	OG0000025	L1	48.22506132420982	56.209887035332095	-0.11940919172345926	0.28904286706941845	0.2877365096031249	0.30835170405020546	-0.06902850392386164	0.05403922371348384	0.21900537632867725	0.13735843513073256	0.37654119197625224	0.3484336190853468	0.6781456170165129	0.34856288028849236	0.8623468632845036	0.6195472251272691	1	1	LOC107070691	LOC127062050	TRUE	one_to_one
N13.HOG0000620	OG0000025	L1	29.73386500017431	29.639174456694903	-0.611682289260624	0.5102403313629486	0.32842824863910197	0.3469613020961408	-0.3228520704040243	0.08538264662704483	0.24429592791876836	0.15729523100354423	0.09011330658984884	0.28640153592368617	0.06253921630692409	0.14140007228272386	0.27293953366738044	0.3693196371471088	1	1	LOC107074177	LOC127064728	TRUE	one_to_one
N13.HOG0000623	OG0000025	L1	397.8385056990326	431.3434854941488	-0.5596774478509536	-0.09361657776747025	0.31395680340132864	0.1819210592720455	-0.30675477534960816	-0.03429788078584848	0.2372873113187701	0.11076487712956493	0.09535988436009411	0.3799622637713178	0.07464207485642516	0.6068325625537407	0.3007319203219799	0.8151637685149971	1	1	LOC107073980	LOC127061376	TRUE	one_to_one
N13.HOG0000624	OG0000025	L1	107.13416629488962	44.39798016113181	0.3019370528121728	-0.09831430208468052	0.5404735466261174	0.3538784524525761	0.0878767922519725	-0.01461289319357435	0.2923928670968123	0.13679766512754488	0.38252631475823984	0.4589527220524725	0.5763987071747365	0.7811509921937846	0.8059746628388548	0.9104788940015894	1	1	LOC107064848	LOC127067478	TRUE	one_to_one
N13.HOG0000625	OG0000025	L1	160.9991700335526	83.87897490535723	-0.2514569919199462	0.4970159173519336	0.358475258450037	0.3274508767770174	-0.11943679398368	0.09069775316140076	0.24800815480463703	0.15522891209236295	0.3152870446818088	0.2710864868270258	0.4830143581257505	0.12905637224456531	0.7461919623840085	0.3488224192596182	1	1	LOC107070230	LOC127062247	TRUE	one_to_one
N13.HOG0000626	OG0000025	L1	436.1967897517932	488.07891438392863	-0.2339078948797842	-0.14429821935569032	0.458132432208972	0.2869019358473797	-0.08432408562795363	-0.02931213500329419	0.2757047799172731	0.13025339777178477	0.3803892125169902	0.4130230840339929	0.6096533811345508	0.6149972433805819	0.8249125417933088	0.820083570847625	1	1	LOC107070225	LOC127062248	TRUE	one_to_one
N13.HOG0000638	OG0000027	L1	4.424635522893375	9.496922050658634	0.9297211804544642	0.8530113843822501	0.7086416861774478	0.45838961468057776	0.18421385855857164	0.10749585953741464	0.3206314145399332	0.20794558062342072	0.2824055818885417	0.28072179642586204	0.18952809171968357	0.06276010224633757	0.4836085308449813	0.2198479077116122	1	1	LOC107064725	LOC127072661	TRUE	one_to_one
N13.HOG0000641	OG0000028	L1	675.3977332430183	74.19018093243396	-0.1816344244834021	0.39431062627822566	0.18484690352158165	0.16423300333898383	-0.13871651590217185	0.18188651488179072	0.16194239774301786	0.12552240915935214	0.19560031542138256	0.05956085861484839	0.32579407074026107	0.01635382323888376	0.6254764095469624	0.08664718110718644	3	1	LOC107072338, LOC107072741, LOC107073705	LOC127072373	TRUE	many_to_one
N13.HOG0000645	OG0000029	L1	77.03665775204989	94.15046917844668	1.2678389789450597	-0.03252236244483625	0.6146015874424632	0.4600525694053333	0.31988152932972475	-0.00323846681147211	0.32353118537282166	0.14520603636717394	0.15489913094440477	0.49156868982864355	0.03912563019899706	0.9436423236420636	0.21038659093574288	0.9811765561230644	1	1	LOC107065520	LOC127061579	TRUE	one_to_one
N13.HOG0000648	OG0000029	L1	18.44759769816467	93.86754172249198	0.6850162956263653	-0.5152896526205132	0.6973190648140707	0.2744217357243295	0.13819011980615517	-0.12575670458545818	0.3159283482337819	0.15707208558295396	0.3314720893964814	0.19226356327156036	0.3259239805279856	0.06041824678453374	0.6256054412726134	0.21477928755428963	1	1	LOC107074245	LOC127066883	TRUE	one_to_one
