tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015332218.1	LOC107072336	2174.814	2178.902	2177.609	2164.604	2172.853	2166.617	2168.622	2167.476	2163.774	2159.145	2151.191	2175.904	2172.702	2151.051	2179.014	2178.984	2185.25	2155.78	2175.094	2161.463	2177.454	2150.67	2194.177	2190.392	2168.941	2166.055	2152.063	2184.207	2162.639	2169.262	2172.156	2172.238	2175.166	2154.845	2160.82	2176.953	2187.671	2174.301	2165.85	2178.303	2158.598	2174.076	2162.344	2155.494	2148.68	2165.113	2161.028	2151.496	2169.811	2155.336	2163.124	2157.003	2163.157	2155.98	2153.429	2159.296	2153.3	2154.387	2147.218	2158.629	2166.483	2169.601	2157.482	2158.276	2166.835	2147.46	2188.21	2189.098	2168.184	2172.379	2176.892	2185.465	2185.833	2160.217	2180.396	2170.356	2174.64
XM_015332375.1	LOC107072336	2162.814	2166.902	2165.609	2152.604	2160.853	2154.617	2156.622	2155.476	2151.774	2147.145	2139.191	2163.904	2160.702	2139.051	2167.014	2166.984	2173.25	2143.78	2163.094	2149.463	2165.454	2138.67	2182.177	2178.392	2156.941	2154.055	2140.063	2172.207	2150.639	2157.262	2160.156	2160.238	2163.166	2142.845	2148.82	2164.953	2175.671	2162.301	2153.85	2166.303	2146.598	2162.076	2150.344	2143.494	2136.68	2153.113	2149.028	2139.496	2157.811	2143.336	2151.124	2145.003	2151.157	2143.98	2141.429	2147.296	2141.3	2142.387	2135.218	2146.629	2154.483	2157.601	2145.482	2146.276	2154.835	2135.46	2176.21	2177.098	2156.184	2160.379	2164.892	2173.465	2173.833	2148.217	2168.396	2158.356	2162.64
XM_015332294.1	LOC107072336	1913.814	1917.902	1916.609	1903.604	1911.853	1905.617	1907.622	1906.476	1902.774	1898.145	1890.191	1914.904	1911.702	1890.051	1918.014	1917.984	1924.25	1894.78	1914.094	1900.463	1916.454	1889.67	1933.177	1929.392	1907.941	1905.055	1891.063	1923.207	1901.639	1908.262	1911.156	1911.238	1914.166	1893.845	1899.82	1915.953	1926.671	1913.301	1904.85	1917.303	1897.598	1913.076	1901.344	1894.494	1887.68	1904.113	1900.028	1890.496	1908.811	1894.336	1902.124	1896.003	1902.157	1894.98	1892.429	1898.296	1892.3	1893.387	1886.218	1897.629	1905.483	1908.601	1896.482	1897.276	1905.835	1886.46	1927.21	1928.098	1907.184	1911.379	1915.892	1924.465	1924.833	1899.217	1919.396	1909.356	1913.64
XM_015332978.1	LOC107072717	1963.814	1967.902	1966.609	1953.604	1961.853	1955.617	1957.622	1956.476	1952.774	1948.145	1940.191	1964.904	1961.702	1940.051	1968.014	1967.984	1974.25	1944.78	1964.094	1950.463	1966.454	1939.67	1983.177	1979.392	1957.941	1955.055	1941.063	1973.207	1951.639	1958.262	1961.156	1961.238	1964.166	1943.845	1949.82	1965.953	1976.671	1963.301	1954.85	1967.303	1947.598	1963.076	1951.344	1944.494	1937.68	1954.113	1950.028	1940.496	1958.811	1944.336	1952.124	1946.003	1952.157	1944.98	1942.429	1948.296	1942.3	1943.387	1936.218	1947.629	1955.483	1958.601	1946.482	1947.276	1955.835	1936.46	1977.21	1978.098	1957.184	1961.379	1965.892	1974.465	1974.833	1949.217	1969.396	1959.356	1963.64
XM_015332907.1	LOC107072717	1968.814	1972.902	1971.609	1958.604	1966.853	1960.617	1962.622	1961.476	1957.774	1953.145	1945.191	1969.904	1966.702	1945.051	1973.014	1972.984	1979.25	1949.78	1969.094	1955.463	1971.454	1944.67	1988.177	1984.392	1962.941	1960.055	1946.063	1978.207	1956.639	1963.262	1966.156	1966.238	1969.166	1948.845	1954.82	1970.953	1981.671	1968.301	1959.85	1972.303	1952.598	1968.076	1956.344	1949.494	1942.68	1959.113	1955.028	1945.496	1963.811	1949.336	1957.124	1951.003	1957.157	1949.98	1947.429	1953.296	1947.3	1948.387	1941.218	1952.629	1960.483	1963.601	1951.482	1952.276	1960.835	1941.46	1982.21	1983.098	1962.184	1966.379	1970.892	1979.465	1979.833	1954.217	1974.396	1964.356	1968.64
XM_015333216.1	LOC107072883	1095.814	1099.902	1098.609	1085.604	1093.853	1087.617	1089.622	1088.476	1084.774	1080.145	1072.191	1096.904	1093.702	1072.051	1100.014	1099.984	1106.25	1076.78	1096.094	1082.463	1098.454	1071.67	1115.177	1111.392	1089.941	1087.055	1073.063	1105.207	1083.639	1090.262	1093.156	1093.238	1096.166	1075.845	1081.82	1097.953	1108.671	1095.301	1086.85	1099.303	1079.598	1095.076	1083.344	1076.494	1069.68	1086.113	1082.028	1072.496	1090.811	1076.336	1084.124	1078.003	1084.157	1076.98	1074.429	1080.296	1074.3	1075.387	1068.218	1079.629	1087.483	1090.601	1078.482	1079.276	1087.835	1068.46	1109.21	1110.098	1089.184	1093.379	1097.892	1106.465	1106.833	1081.217	1101.396	1091.356	1095.64
XM_015332789.1	LOC107072648	3861.814	3865.902	3864.609	3851.604	3859.853	3853.617	3855.622	3854.476	3850.774	3846.145	3838.191	3862.904	3859.702	3838.051	3866.014	3865.984	3872.25	3842.78	3862.094	3848.463	3864.454	3837.67	3881.177	3877.392	3855.941	3853.055	3839.063	3871.207	3849.639	3856.262	3859.156	3859.238	3862.166	3841.845	3847.82	3863.953	3874.671	3861.301	3852.85	3865.303	3845.598	3861.076	3849.344	3842.494	3835.68	3852.113	3848.028	3838.496	3856.811	3842.336	3850.124	3844.003	3850.157	3842.98	3840.429	3846.296	3840.3	3841.387	3834.218	3845.629	3853.483	3856.601	3844.482	3845.276	3853.835	3834.46	3875.21	3876.098	3855.184	3859.379	3863.892	3872.465	3872.833	3847.217	3867.396	3857.356	3861.64
XM_015333102.1	LOC107072822	633.878	637.97	636.661	623.674	631.939	625.741	627.811	626.57	622.831	618.231	610.33	635.14	632.049	610.138	638.419	638.047	644.556	614.875	634.174	620.526	636.537	609.785	653.267	649.461	628.033	625.146	611.18	643.272	621.716	628.341	631.234	631.324	634.288	613.927	619.922	636.013	646.769	633.366	624.933	637.419	617.75	633.212	621.463	614.599	607.842	624.233	620.09	610.563	628.899	614.42	622.212	616.177	622.231	615.089	612.597	618.394	612.492	613.789	606.438	617.866	625.622	629.279	616.666	617.357	625.926	606.644	647.274	648.129	627.254	631.427	635.958	644.527	644.91	619.271	639.501	629.448	633.73
XM_015335123.1	LOC107074074	737.869	741.958	740.656	727.665	735.901	729.7	731.735	730.543	726.82	722.208	714.297	739.097	736.021	714.111	742.36	742.037	748.509	718.844	738.142	724.509	740.514	713.752	757.254	753.439	732.003	729.118	715.128	747.259	725.684	732.321	735.225	735.311	738.259	717.907	723.893	739.997	750.751	737.35	728.902	741.404	721.668	737.162	725.416	718.559	711.804	728.198	724.066	714.537	732.849	718.395	726.183	720.132	726.212	719.055	716.548	722.373	716.433	717.725	710.403	721.826	729.582	733.188	720.622	721.336	729.909	710.614	751.257	752.115	731.25	735.415	739.938	748.507	748.894	723.259	743.483	733.417	737.703
XM_015335135.1	LOC107074082	292.65	296.778	295.98	283.748	291.287	285.128	287.167	286.803	282.908	278.266	270.902	293.898	292.09	271.58	297.61	296.553	303.075	275.214	293.62	280.068	296.15	270.339	311.473	307.916	288.877	284.693	271.965	301.372	282.038	288.268	290.377	290.309	293.11	273.789	279.719	294.455	304.683	291.85	284.668	295.793	277.782	292.286	281.273	274.866	269.155	284.52	280.415	271.384	288.075	275.619	282.621	276.566	282.292	276.544	273.919	279.036	273.373	274.772	268.794	278.494	285.158	289.365	277.349	278.592	286.394	267.504	305.717	306.304	286.812	291.063	294.828	303.166	303.263	279.243	297.931	289.181	292.854
XM_015335050.1	LOC107074032	4134.814	4138.902	4137.609	4124.604	4132.853	4126.617	4128.622	4127.476	4123.774	4119.145	4111.191	4135.904	4132.702	4111.051	4139.014	4138.984	4145.25	4115.78	4135.094	4121.463	4137.454	4110.67	4154.177	4150.392	4128.941	4126.055	4112.063	4144.207	4122.639	4129.262	4132.156	4132.238	4135.166	4114.845	4120.82	4136.953	4147.671	4134.301	4125.85	4138.303	4118.598	4134.076	4122.344	4115.494	4108.68	4125.113	4121.028	4111.496	4129.811	4115.336	4123.124	4117.003	4123.157	4115.98	4113.429	4119.296	4113.3	4114.387	4107.218	4118.629	4126.483	4129.601	4117.482	4118.276	4126.835	4107.46	4148.21	4149.098	4128.184	4132.379	4136.892	4145.465	4145.833	4120.217	4140.396	4130.356	4134.64
XM_015335061.1	LOC107074032	4122.814	4126.902	4125.609	4112.604	4120.853	4114.617	4116.622	4115.476	4111.774	4107.145	4099.191	4123.904	4120.702	4099.051	4127.014	4126.984	4133.25	4103.78	4123.094	4109.463	4125.454	4098.67	4142.177	4138.392	4116.941	4114.055	4100.063	4132.207	4110.639	4117.262	4120.156	4120.238	4123.166	4102.845	4108.82	4124.953	4135.671	4122.301	4113.85	4126.303	4106.598	4122.076	4110.344	4103.494	4096.68	4113.113	4109.028	4099.496	4117.811	4103.336	4111.124	4105.003	4111.157	4103.98	4101.429	4107.296	4101.3	4102.387	4095.218	4106.629	4114.483	4117.601	4105.482	4106.276	4114.835	4095.46	4136.21	4137.098	4116.184	4120.379	4124.892	4133.465	4133.833	4108.217	4128.396	4118.356	4122.64
XM_015335054.1	LOC107074032	4131.814	4135.902	4134.609	4121.604	4129.853	4123.617	4125.622	4124.476	4120.774	4116.145	4108.191	4132.904	4129.702	4108.051	4136.014	4135.984	4142.25	4112.78	4132.094	4118.463	4134.454	4107.67	4151.177	4147.392	4125.941	4123.055	4109.063	4141.207	4119.639	4126.262	4129.156	4129.238	4132.166	4111.845	4117.82	4133.953	4144.671	4131.301	4122.85	4135.303	4115.598	4131.076	4119.344	4112.494	4105.68	4122.113	4118.028	4108.496	4126.811	4112.336	4120.124	4114.003	4120.157	4112.98	4110.429	4116.296	4110.3	4111.387	4104.218	4115.629	4123.483	4126.601	4114.482	4115.276	4123.835	4104.46	4145.21	4146.098	4125.184	4129.379	4133.892	4142.465	4142.833	4117.217	4137.396	4127.356	4131.64
XM_015335076.1	LOC107074032	4071.814	4075.902	4074.609	4061.604	4069.853	4063.617	4065.622	4064.476	4060.774	4056.145	4048.191	4072.904	4069.702	4048.051	4076.014	4075.984	4082.25	4052.78	4072.094	4058.463	4074.454	4047.67	4091.177	4087.392	4065.941	4063.055	4049.063	4081.207	4059.639	4066.262	4069.156	4069.238	4072.166	4051.845	4057.82	4073.953	4084.671	4071.301	4062.85	4075.303	4055.598	4071.076	4059.344	4052.494	4045.68	4062.113	4058.028	4048.496	4066.811	4052.336	4060.124	4054.003	4060.157	4052.98	4050.429	4056.296	4050.3	4051.387	4044.218	4055.629	4063.483	4066.601	4054.482	4055.276	4063.835	4044.46	4085.21	4086.098	4065.184	4069.379	4073.892	4082.465	4082.833	4057.217	4077.396	4067.356	4071.64
XM_015335109.1	LOC107074032	4059.814	4063.902	4062.609	4049.604	4057.853	4051.617	4053.622	4052.476	4048.774	4044.145	4036.191	4060.904	4057.702	4036.051	4064.014	4063.984	4070.25	4040.78	4060.094	4046.463	4062.454	4035.67	4079.177	4075.392	4053.941	4051.055	4037.063	4069.207	4047.639	4054.262	4057.156	4057.238	4060.166	4039.845	4045.82	4061.953	4072.671	4059.301	4050.85	4063.303	4043.598	4059.076	4047.344	4040.494	4033.68	4050.113	4046.028	4036.496	4054.811	4040.336	4048.124	4042.003	4048.157	4040.98	4038.429	4044.296	4038.3	4039.387	4032.218	4043.629	4051.483	4054.601	4042.482	4043.276	4051.835	4032.46	4073.21	4074.098	4053.184	4057.379	4061.892	4070.465	4070.833	4045.217	4065.396	4055.356	4059.64
XM_015335069.1	LOC107074032	4110.814	4114.902	4113.609	4100.604	4108.853	4102.617	4104.622	4103.476	4099.774	4095.145	4087.191	4111.904	4108.702	4087.051	4115.014	4114.984	4121.25	4091.78	4111.094	4097.463	4113.454	4086.67	4130.177	4126.392	4104.941	4102.055	4088.063	4120.207	4098.639	4105.262	4108.156	4108.238	4111.166	4090.845	4096.82	4112.953	4123.671	4110.301	4101.85	4114.303	4094.598	4110.076	4098.344	4091.494	4084.68	4101.113	4097.028	4087.496	4105.811	4091.336	4099.124	4093.003	4099.157	4091.98	4089.429	4095.296	4089.3	4090.387	4083.218	4094.629	4102.483	4105.601	4093.482	4094.276	4102.835	4083.46	4124.21	4125.098	4104.184	4108.379	4112.892	4121.465	4121.833	4096.217	4116.396	4106.356	4110.64
XM_015335085.1	LOC107074032	4041.814	4045.902	4044.609	4031.604	4039.853	4033.617	4035.622	4034.476	4030.774	4026.145	4018.191	4042.904	4039.702	4018.051	4046.014	4045.984	4052.25	4022.78	4042.094	4028.463	4044.454	4017.67	4061.177	4057.392	4035.941	4033.055	4019.063	4051.207	4029.639	4036.262	4039.156	4039.238	4042.166	4021.845	4027.82	4043.953	4054.671	4041.301	4032.85	4045.303	4025.598	4041.076	4029.344	4022.494	4015.68	4032.113	4028.028	4018.496	4036.811	4022.336	4030.124	4024.003	4030.157	4022.98	4020.429	4026.296	4020.3	4021.387	4014.218	4025.629	4033.483	4036.601	4024.482	4025.276	4033.835	4014.46	4055.21	4056.098	4035.184	4039.379	4043.892	4052.465	4052.833	4027.217	4047.396	4037.356	4041.64
XM_015335100.1	LOC107074032	4029.814	4033.902	4032.609	4019.604	4027.853	4021.617	4023.622	4022.476	4018.774	4014.145	4006.191	4030.904	4027.702	4006.051	4034.014	4033.984	4040.25	4010.78	4030.094	4016.463	4032.454	4005.67	4049.177	4045.392	4023.941	4021.055	4007.063	4039.207	4017.639	4024.262	4027.156	4027.238	4030.166	4009.845	4015.82	4031.953	4042.671	4029.301	4020.85	4033.303	4013.598	4029.076	4017.344	4010.494	4003.68	4020.113	4016.028	4006.496	4024.811	4010.336	4018.124	4012.003	4018.157	4010.98	4008.429	4014.296	4008.3	4009.387	4002.218	4013.629	4021.483	4024.601	4012.482	4013.276	4021.835	4002.46	4043.21	4044.098	4023.184	4027.379	4031.892	4040.465	4040.833	4015.217	4035.396	4025.356	4029.64
XM_015335090.1	LOC107074032	4017.814	4021.902	4020.609	4007.604	4015.853	4009.617	4011.622	4010.476	4006.774	4002.145	3994.191	4018.904	4015.702	3994.051	4022.014	4021.984	4028.25	3998.78	4018.094	4004.463	4020.454	3993.67	4037.177	4033.392	4011.941	4009.055	3995.063	4027.207	4005.639	4012.262	4015.156	4015.238	4018.166	3997.845	4003.82	4019.953	4030.671	4017.301	4008.85	4021.303	4001.598	4017.076	4005.344	3998.494	3991.68	4008.113	4004.028	3994.496	4012.811	3998.336	4006.124	4000.003	4006.157	3998.98	3996.429	4002.296	3996.3	3997.387	3990.218	4001.629	4009.483	4012.601	4000.482	4001.276	4009.835	3990.46	4031.21	4032.098	4011.184	4015.379	4019.892	4028.465	4028.833	4003.217	4023.396	4013.356	4017.64
XM_015335164.1	LOC107074088	3493.814	3497.902	3496.609	3483.604	3491.853	3485.617	3487.622	3486.476	3482.774	3478.145	3470.191	3494.904	3491.702	3470.051	3498.014	3497.984	3504.25	3474.78	3494.094	3480.463	3496.454	3469.67	3513.177	3509.392	3487.941	3485.055	3471.063	3503.207	3481.639	3488.262	3491.156	3491.238	3494.166	3473.845	3479.82	3495.953	3506.671	3493.301	3484.85	3497.303	3477.598	3493.076	3481.344	3474.494	3467.68	3484.113	3480.028	3470.496	3488.811	3474.336	3482.124	3476.003	3482.157	3474.98	3472.429	3478.296	3472.3	3473.387	3466.218	3477.629	3485.483	3488.601	3476.482	3477.276	3485.835	3466.46	3507.21	3508.098	3487.184	3491.379	3495.892	3504.465	3504.833	3479.217	3499.396	3489.356	3493.64
XM_015335147.1	LOC107074088	3586.814	3590.902	3589.609	3576.604	3584.853	3578.617	3580.622	3579.476	3575.774	3571.145	3563.191	3587.904	3584.702	3563.051	3591.014	3590.984	3597.25	3567.78	3587.094	3573.463	3589.454	3562.67	3606.177	3602.392	3580.941	3578.055	3564.063	3596.207	3574.639	3581.262	3584.156	3584.238	3587.166	3566.845	3572.82	3588.953	3599.671	3586.301	3577.85	3590.303	3570.598	3586.076	3574.344	3567.494	3560.68	3577.113	3573.028	3563.496	3581.811	3567.336	3575.124	3569.003	3575.157	3567.98	3565.429	3571.296	3565.3	3566.387	3559.218	3570.629	3578.483	3581.601	3569.482	3570.276	3578.835	3559.46	3600.21	3601.098	3580.184	3584.379	3588.892	3597.465	3597.833	3572.217	3592.396	3582.356	3586.64
XM_015335155.1	LOC107074088	3448.814	3452.902	3451.609	3438.604	3446.853	3440.617	3442.622	3441.476	3437.774	3433.145	3425.191	3449.904	3446.702	3425.051	3453.014	3452.984	3459.25	3429.78	3449.094	3435.463	3451.454	3424.67	3468.177	3464.392	3442.941	3440.055	3426.063	3458.207	3436.639	3443.262	3446.156	3446.238	3449.166	3428.845	3434.82	3450.953	3461.671	3448.301	3439.85	3452.303	3432.598	3448.076	3436.344	3429.494	3422.68	3439.113	3435.028	3425.496	3443.811	3429.336	3437.124	3431.003	3437.157	3429.98	3427.429	3433.296	3427.3	3428.387	3421.218	3432.629	3440.483	3443.601	3431.482	3432.276	3440.835	3421.46	3462.21	3463.098	3442.184	3446.379	3450.892	3459.465	3459.833	3434.217	3454.396	3444.356	3448.64
XM_015335174.1	LOC107074088	1445.814	1449.902	1448.609	1435.604	1443.853	1437.617	1439.622	1438.476	1434.774	1430.145	1422.191	1446.904	1443.702	1422.051	1450.014	1449.984	1456.25	1426.78	1446.094	1432.463	1448.454	1421.67	1465.177	1461.392	1439.941	1437.055	1423.063	1455.207	1433.639	1440.262	1443.156	1443.238	1446.166	1425.845	1431.82	1447.953	1458.671	1445.301	1436.85	1449.303	1429.598	1445.076	1433.344	1426.494	1419.68	1436.113	1432.028	1422.496	1440.811	1426.336	1434.124	1428.003	1434.157	1426.98	1424.429	1430.296	1424.3	1425.387	1418.218	1429.629	1437.483	1440.601	1428.482	1429.276	1437.835	1418.46	1459.21	1460.098	1439.184	1443.379	1447.892	1456.465	1456.833	1431.217	1451.396	1441.356	1445.64
XM_015335188.1	LOC107074105	626.878	630.971	629.662	616.676	624.944	618.742	620.816	619.572	615.831	611.232	603.333	628.146	625.053	603.14	631.424	631.047	637.557	607.876	627.175	613.527	629.54	602.786	646.267	642.464	621.037	618.149	604.184	636.273	614.721	621.345	624.234	624.325	627.289	606.932	612.922	629.013	639.769	626.367	617.934	630.42	610.757	626.213	614.465	607.601	600.844	617.237	613.091	603.564	621.905	607.421	615.215	609.179	615.232	608.094	605.599	611.395	605.493	606.79	599.44	610.866	618.626	622.284	609.666	610.358	618.927	599.644	640.274	641.13	620.256	624.428	628.96	637.527	637.91	612.273	632.501	622.449	626.732
XM_015335198.1	LOC107074105	644.876	648.97	647.66	634.672	642.934	636.734	638.798	637.562	633.831	629.229	621.325	646.137	643.044	621.132	649.414	649.047	655.55	625.87	645.17	631.523	647.534	620.781	664.266	660.46	639.027	636.139	622.174	654.27	632.711	639.339	642.23	642.323	645.282	624.926	630.918	647.009	657.766	644.364	635.926	648.416	628.74	644.206	632.457	625.59	618.834	635.225	631.087	621.556	639.891	625.418	633.21	627.174	633.227	626.083	623.591	629.392	623.49	624.78	617.435	628.862	636.614	640.266	627.663	628.354	636.925	617.641	658.272	659.125	638.254	642.424	646.955	655.526	655.905	630.271	650.498	640.44	644.729
XM_015335212.1	LOC107074112	993.814	997.902	996.609	983.604	991.853	985.617	987.622	986.476	982.774	978.145	970.191	994.904	991.702	970.051	998.014	997.984	1004.25	974.78	994.094	980.463	996.454	969.67	1013.177	1009.392	987.941	985.055	971.063	1003.207	981.639	988.262	991.156	991.238	994.166	973.845	979.82	995.953	1006.671	993.301	984.85	997.303	977.598	993.076	981.344	974.494	967.68	984.113	980.028	970.496	988.811	974.336	982.124	976.003	982.157	974.98	972.429	978.296	972.3	973.387	966.218	977.629	985.483	988.601	976.482	977.276	985.835	966.46	1007.21	1008.098	987.184	991.379	995.892	1004.465	1004.833	979.217	999.396	989.356	993.64
XM_015335238.1	LOC107074125	611.88	615.975	614.663	601.678	609.949	603.75	605.825	604.577	600.833	596.241	588.345	613.152	610.072	588.141	616.436	616.049	622.561	592.878	612.179	598.529	614.542	587.788	631.268	627.468	606.047	603.152	589.19	621.278	599.727	606.352	609.239	609.326	612.289	591.942	597.928	614.016	624.769	611.368	602.939	615.423	595.775	611.218	599.471	592.603	585.851	602.239	598.095	588.565	606.912	592.426	600.223	594.184	600.235	593.095	590.611	596.399	590.5	591.798	584.448	595.876	603.635	607.296	594.671	595.365	603.928	584.646	625.275	626.13	605.258	609.429	613.962	622.529	622.913	597.276	617.504	607.455	611.734
XM_015335224.1	LOC107074116	1305.814	1309.902	1308.609	1295.604	1303.853	1297.617	1299.622	1298.476	1294.774	1290.145	1282.191	1306.904	1303.702	1282.051	1310.014	1309.984	1316.25	1286.78	1306.094	1292.463	1308.454	1281.67	1325.177	1321.392	1299.941	1297.055	1283.063	1315.207	1293.639	1300.262	1303.156	1303.238	1306.166	1285.845	1291.82	1307.953	1318.671	1305.301	1296.85	1309.303	1289.598	1305.076	1293.344	1286.494	1279.68	1296.113	1292.028	1282.496	1300.811	1286.336	1294.124	1288.003	1294.157	1286.98	1284.429	1290.296	1284.3	1285.387	1278.218	1289.629	1297.483	1300.601	1288.482	1289.276	1297.835	1278.46	1319.21	1320.098	1299.184	1303.379	1307.892	1316.465	1316.833	1291.217	1311.396	1301.356	1305.64
XM_015335249.1	LOC107074132	1201.814	1205.902	1204.609	1191.604	1199.853	1193.617	1195.622	1194.476	1190.774	1186.145	1178.191	1202.904	1199.702	1178.051	1206.014	1205.984	1212.25	1182.78	1202.094	1188.463	1204.454	1177.67	1221.177	1217.392	1195.941	1193.055	1179.063	1211.207	1189.639	1196.262	1199.156	1199.238	1202.166	1181.845	1187.82	1203.953	1214.671	1201.301	1192.85	1205.303	1185.598	1201.076	1189.344	1182.494	1175.68	1192.113	1188.028	1178.496	1196.811	1182.336	1190.124	1184.003	1190.157	1182.98	1180.429	1186.296	1180.3	1181.387	1174.218	1185.629	1193.483	1196.601	1184.482	1185.276	1193.835	1174.46	1215.21	1216.098	1195.184	1199.379	1203.892	1212.465	1212.833	1187.217	1207.396	1197.356	1201.64
XM_015317397.1	LOC107064581	872.814	876.902	875.609	862.604	870.853	864.617	866.622	865.476	861.774	857.145	849.191	873.904	870.702	849.051	877.014	876.984	883.25	853.78	873.094	859.463	875.454	848.67	892.177	888.392	866.941	864.055	850.063	882.207	860.639	867.262	870.156	870.238	873.166	852.845	858.82	874.953	885.671	872.301	863.85	876.303	856.598	872.076	860.344	853.494	846.68	863.113	859.028	849.496	867.811	853.336	861.124	855.003	861.157	853.98	851.429	857.296	851.3	852.387	845.218	856.629	864.483	867.601	855.482	856.276	864.835	845.46	886.21	887.098	866.184	870.379	874.892	883.465	883.833	858.217	878.396	868.356	872.64
XM_015317407.1	LOC107064581	867.814	871.902	870.609	857.604	865.853	859.617	861.622	860.476	856.774	852.145	844.191	868.904	865.702	844.051	872.014	871.984	878.25	848.78	868.094	854.463	870.454	843.67	887.177	883.392	861.941	859.055	845.063	877.207	855.639	862.262	865.156	865.238	868.166	847.845	853.82	869.953	880.671	867.301	858.85	871.303	851.598	867.076	855.344	848.494	841.68	858.113	854.028	844.496	862.811	848.336	856.124	850.003	856.157	848.98	846.429	852.296	846.3	847.387	840.218	851.629	859.483	862.601	850.482	851.276	859.835	840.46	881.21	882.098	861.184	865.379	869.892	878.465	878.833	853.217	873.396	863.356	867.64
