tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015333102.1	LOC107072822	60.487844	110.837813	120.675845	74.300479	93.175794	54.471655	66.456931	72.580561	149.812623	73.029809	51.964412	19.530251	31.869431	56.882138	26.933417	83.553217	34.612134	79.283776	50.8152	121.6619	102.953448	73.955248	95.976995	61.999066	72.709128	70.106175	48.615988	111.901578	71.730213	37.632588	62.938976	56.270176	33.587759	44.989012	85.473833	63.096877	76.978478	69.18704	83.900379	70.186365	56.29787	61.547003	51.692301	36.998297	34.012535	35.378305	51.03552	55.680791	76.948762	74.076036	51.439078	52.809326	62.927573	58.278166	47.335562	45.273467	54.978738	26.087617	29.420235	36.270343	43.497318	26.867513	51.504533	117.616845	50.703427	117.844355	112.30668	78.20518	48.51187	82.063861	56.657899	48.410015	55.20533	136.503523	30.833345	34.442671	42.941442
XM_015335123.1	LOC107074074	1543.164086	1970.614935	2491.812408	1806.448765	3534.346329	5162.01611	5136.494666	4263.840942	3031.84091	4711.005844	3551.708533	3220.334784	2957.666529	2328.834393	2619.770972	1674.487915	1993.361476	3639.229333	1756.844021	2950.013599	4958.966944	4306.45434	4265.811058	4938.673473	4609.659719	4156.311754	2987.119581	6345.072253	4689.979777	2556.767151	2997.397589	3134.211607	2512.882406	1709.256004	2689.930201	4845.759253	5218.134775	6400.710287	4512.640861	4472.334732	4072.735141	3524.562689	4264.589889	4053.605234	1672.98326	3485.956759	2037.134942	2234.954527	5113.904066	4957.846725	4551.588693	4214.566083	4790.420963	4315.841563	3725.129607	3675.844599	3906.933249	3268.12965	3054.338286	3439.880764	4687.558541	2348.570898	1831.420538	2996.022307	4932.397249	2105.36742	6550.117163	5703.660358	5266.07331	5369.467453	4608.043781	3533.272219	3250.987636	3143.057287	2114.178158	2105.532829	1607.263903
XM_015335135.1	LOC107074082	27.184382	59.522757	54.129822	44.049969	33.028564	37.565489	46.150764	50.800634	57.846042	45.465323	24.261972	19.147395	19.38682	47.081552	19.662123	44.799795	22.029355	68.749559	40.997258	52.765332	83.444001	75.960614	106.405753	43.975517	81.462037	90.865739	50.052127	76.073157	134.972369	43.089485	121.203207	55.696031	49.314065	51.232382	46.358352	61.774922	95.532405	60.284626	48.469176	110.290138	56.451261	42.571142	40.382845	63.83734	21.910247	36.572519	35.114747	30.730288	54.587052	54.788905	30.361179	52.006613	46.133718	45.572726	37.795642	40.319724	50.61948	22.085878	14.409099	25.918043	69.296316	23.71512	22.419811	60.350091	61.317329	40.259572	80.016256	101.280426	64.079067	53.307886	62.009352	51.378397	32.21285	57.137195	18.106629	13.038234	20.091773
XM_015335050.1	LOC107074032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015335061.1	LOC107074032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380051	0.165125	0	0	0	0	0	0	0	0	0	0	0	0	0.132266	0	0.141747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144935	0	0	0	0	0	0	0	0.151282	0	0	0	0.124151	0
XM_015335054.1	LOC107074032	0	0.070152	0.32607	0.055812	0.059417	0	0.197773	0.061124	0.704955	0.152893	0	0.16657	0	0.08149	0	0.094708	0	0.087306	0	0.081361	0.202604	0	0.120704	0	0	0.083211	0.063329	0	0	0.207567	0.065203	0.076759	0	0.091601	0.070363	0	0	0.053445	0	0	0.069205	0.36757	0	0.217331	0.072403	0	0	0.057968	0	0.060357	0.04432	0	0	0.153149	0	0.059802	0	0	0.074453	0	0	0	0	0.088559	0	0.284244	0	0	0.24385	0	0	0.06098	0	0.17243	0	0	0.110343
XM_015335076.1	LOC107074032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015335109.1	LOC107074032	16.764267	24.349864	15.986149	11.835845	13.445141	11.425779	14.936649	11.395332	23.777292	11.195297	12.201475	7.417827	8.493672	16.399943	5.74416	19.13765	6.831798	15.102035	15.233149	30.960531	15.883943	8.266482	9.230379	3.742886	13.431364	11.130306	14.154502	4.66501	12.742024	6.690819	18.305825	14.302148	13.112867	13.927978	25.506784	1.67036	0.888549	2.765618	8.230655	2.351959	17.608296	7.438532	9.158088	8.765692	13.201085	8.672941	17.067065	20.911678	11.640265	16.476838	6.490342	9.689672	9.698739	12.127127	9.343639	10.17595	7.256729	4.257551	5.284658	7.048805	8.508426	5.567796	8.219071	34.404847	8.140547	23.280955	3.024018	3.714044	7.220098	8.38051	1.280494	11.518333	17.069495	12.085013	8.606681	8.472879	13.925784
XM_015335069.1	LOC107074032	0	0	0.096176	0	0	0	0	0.109244	0.186081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16566	0	0	0	0	0	0	0.287201	0.12864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015335085.1	LOC107074032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063001	0.09339	0	0.066951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081262	0	0	0	0.224216	0	0
XM_015335100.1	LOC107074032	23.325989	28.245486	42.176627	22.351935	18.005727	17.598085	21.26542	18.0167	41.084182	18.40183	22.610621	15.007655	8.42066	14.211697	11.39634	24.114257	11.830933	21.183784	15.662109	42.331574	23.932207	14.928284	22.977875	6.954441	18.026975	21.245843	16.248308	4.987435	15.281279	11.820997	19.350503	14.890899	16.374811	14.920906	32.978776	4.13286	4.847786	4.950116	12.788014	4.986769	17.598305	12.189924	13.386219	8.50248	18.671884	13.337459	13.959054	17.382776	14.775781	18.338332	13.095876	12.202033	8.41001	10.360846	12.883392	9.772503	13.195588	9.397105	6.450132	11.12799	16.320546	11.124206	10.366303	32.393725	13.612434	32.575853	10.215824	1.945589	14.426622	12.0754	3.426798	12.340118	23.7459	25.169289	11.622625	15.190684	22.960669
XM_015335090.1	LOC107074032	0.278305	0.906446	2.073007	0.737542	0.353844	1.503938	0.992596	1.042539	2.494854	1.033134	1.88576	0.377127	0.356691	0.353488	0.179571	0.916397	0.675324	1.281296	1.416182	2.467444	1.973069	0.88192	0.900029	0	0.7827	0.432231	1.686996	0	1.168485	0	0.721029	0.735827	1.011584	0.557217	3.62473	0	0	0.494511	0	0.425861	1.537935	0.30543	0.60174	0	1.276961	0.367887	0.756632	1.152588	0.627861	0.919351	0.255525	0.177415	0.174785	0.227252	0.657982	1.012529	0.763473	0.100264	0	1.162188	0.632649	0.144869	0.528376	2.131603	1.050365	1.841171	0.062782	0	0.440255	0.43869	0	0.954138	2.056319	0.575768	0	0	0.480906
XM_015335164.1	LOC107074088	90.557404	122.906953	124.966704	89.460895	87.034851	72.697673	76.694641	84.306412	100.073371	84.718419	76.585751	55.038603	39.218539	42.141331	37.896669	123.138686	35.931041	65.045922	63.299956	121.295404	81.627604	62.466257	39.130149	52.093699	64.75691	59.681472	55.843871	28.232942	56.478429	44.038908	56.861236	76.508793	60.905971	66.065862	97.972743	23.637773	24.765603	39.836573	60.004224	22.913398	58.513656	42.488056	46.653533	26.65638	49.04223	42.047022	47.477885	63.407417	75.414248	93.109964	52.776199	55.922852	41.477382	72.422929	46.379378	50.394206	40.607335	34.724971	26.930655	46.406169	59.843741	30.75076	48.097303	89.633305	54.235966	113.342707	46.834003	19.127563	55.911678	60.866107	19.777887	41.789318	68.045654	109.999688	51.287403	50.674851	75.609576
XM_015335147.1	LOC107074088	0	0	0	0	0	0	0	0	0	0	0	0	0	7.830908	0	0	0	0	0	0	0	0	8.049233	0	0	0	0	1.118495	0	0	0	0	0	0	0	3.679204	2.001801	0	0	7.617217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.019124	0	0	0	0	0	0	0	0	0	0
XM_015335155.1	LOC107074088	47.030425	76.919946	75.106308	44.532665	55.31741	50.165015	32.806027	40.626779	131.106387	29.376197	22.557352	24.466572	9.481823	70.463116	11.982878	56.57742	22.191422	71.62873	61.286043	98.790039	61.007069	46.973071	91.678643	29.686109	57.345405	70.232485	28.912952	45.903671	34.559378	17.062597	40.680658	33.820739	22.954478	35.763957	84.113176	31.420224	29.31968	47.337215	59.15498	40.494252	44.86686	41.382968	32.789337	15.806323	13.26528	13.237429	45.834953	65.6316	56.071056	78.766278	28.372904	33.318056	57.995789	22.20597	23.988774	21.14945	25.117173	13.310977	9.70695	9.691896	20.416533	11.574986	21.776377	112.44277	23.685687	62.309505	60.274224	32.18154	37.284284	42.527037	19.407064	36.981639	35.743931	96.780488	22.698522	18.403767	35.458313
XM_015335174.1	LOC107074088	117.327255	155.47075	160.369577	104.320703	115.875055	95.180095	79.473384	101.950828	96.455144	113.794271	121.990017	108.737784	62.938156	7.30217	55.558801	179.023573	68.197525	30.063521	63.242462	223.003047	86.449355	66.016378	1.157068	31.627287	71.505329	47.875426	74.084005	0.461246	76.408592	42.164602	61.84287	69.895443	65.8718	77.339094	185.558176	0.919894	0.378053	11.543043	19.848221	2.404967	70.854685	10.893827	41.184952	31.155381	94.45688	66.703434	60.140721	81.232443	56.210429	123.988303	80.431239	94.011513	21.929662	94.746635	97.874522	76.908982	36.766994	56.128323	46.532446	64.404636	73.734767	49.053962	95.268674	132.915992	58.380607	197.789834	6.666766	6.639669	37.44349	45.846806	6.690779	30.862949	77.15239	71.271551	66.260679	84.596676	113.709184
XM_015335188.1	LOC107074105	207.700524	343.30725	370.201483	283.381681	223.575553	263.062993	283.733526	498.88075	371.962104	612.70267	319.10322	100.625182	198.869469	354.114522	163.963909	286.834372	118.426713	547.436151	362.909696	420.155456	456.655558	463.850641	505.416644	337.277569	413.852175	436.005087	513.354122	524.611495	482.413259	305.957866	319.011397	266.487712	257.985597	531.093311	308.87622	343.059151	419.177697	344.98326	336.926371	460.702234	401.887101	241.706337	547.039237	505.649354	269.044934	502.392699	345.166791	318.076733	539.518886	411.84656	416.790195	455.417862	455.41493	311.189126	443.422061	341.930194	511.924974	216.458477	298.72962	304.090556	354.743829	234.749505	178.239348	395.842015	385.870737	334.883402	568.929352	538.764614	283.115454	706.25868	496.289747	516.713241	180.333892	430.275138	202.73812	219.72511	192.120811
XM_015335198.1	LOC107074105	4.662477	17.24376	21.42598	12.110449	5.421958	5.231433	2.584124	10.304261	26.483956	6.936154	6.648953	0.881689	3.447917	31.341006	2.769834	6.12855	3.686348	10.566379	21.636483	18.808082	4.330946	9.249207	4.113906	2.440215	4.997076	3.731933	6.348259	6.398308	6.37849	7.71476	4.690315	4.651105	4.875963	19.810075	35.693357	7.269845	3.504606	4.49131	7.666228	4.441777	6.928789	4.206913	7.03276	5.172855	5.05752	5.791287	24.278865	32.24999	10.900914	7.096797	5.382461	11.575142	8.086496	5.339665	7.262855	5.074036	7.036427	2.761391	1.818287	4.78551	2.127765	3.599072	5.484203	31.128081	4.388934	24.686694	23.126492	12.911824	2.732438	6.386705	3.140468	4.919068	2.181699	13.463638	2.854343	2.900761	5.515393
XM_015335212.1	LOC107074112	117.788032	138.291934	138.523842	95.541325	115.107555	87.366515	121.60004	98.640955	136.163785	97.203563	91.295147	57.231085	76.678288	70.038016	72.434081	144.405056	75.482589	97.741356	78.267794	165.230998	133.888144	103.949421	65.750843	100.478485	106.333027	106.17861	146.360438	68.424086	158.115124	109.602759	114.272387	110.552369	113.219312	65.929931	130.632461	70.909004	70.452964	74.078881	82.160216	86.498359	133.406234	81.856833	70.109826	83.231689	101.079781	99.380688	68.155118	81.332558	109.064683	111.850074	83.131391	102.248609	67.042736	94.420115	102.032777	86.650048	113.906476	69.330721	62.755867	88.24658	96.247101	77.361886	74.541496	138.901165	94.163415	134.728169	88.920045	110.266185	86.508697	88.210113	87.398502	66.772863	109.6964	128.629949	95.919451	94.82968	115.404152
XM_015335238.1	LOC107074125	1645.254949	2415.347933	2599.556916	2177.08793	5234.698868	4180.259031	4839.89116	3636.83234	3170.073364	3835.00176	3138.973572	2868.108191	2617.927828	2571.920064	2969.313233	2283.857055	2167.754438	4225.841683	2269.808392	3096.088438	4609.938173	4616.764311	6035.896936	5467.649724	4627.729891	4698.517943	2911.301197	6352.203091	4392.967872	2726.33839	3935.509352	3597.076593	2587.50076	1900.353465	2981.288965	5517.982847	5910.039382	6684.070967	5244.412318	5632.969618	4122.519512	4265.790487	3774.495957	3980.37044	1816.297004	2891.909633	2286.702534	2422.246722	4421.608786	4387.554801	3726.069932	3414.721893	4445.908442	4803.680632	3078.718387	3118.054889	3283.851177	2946.619835	2638.372908	2559.706663	4083.917832	2031.014722	1697.829191	2964.887242	4221.980257	2074.433021	5844.590446	5948.103304	4183.455412	4496.059996	4655.057728	3366.209811	4367.292858	3165.18598	2274.278583	2092.862983	1743.897508
XM_015335224.1	LOC107074116	2.33617	4.833053	4.213513	4.25197	3.386968	4.452839	5.24566	5.076892	4.434133	5.127688	5.939739	3.518791	5.274319	9.261011	5.566383	3.652742	4.701258	6.749391	7.536401	3.682819	6.654066	7.400218	4.811528	5.764138	5.650145	3.704478	7.415104	4.357927	6.71694	9.333838	8.817878	6.248696	5.777588	13.870156	5.754553	4.071797	3.5234	5.352324	4.42237	6.410253	6.059802	5.306814	6.905202	6.054122	13.13651	7.379875	8.489718	7.765013	5.537431	4.884588	5.635931	6.410742	6.443008	4.540513	5.580241	5.504048	4.045126	5.517564	8.19606	5.810184	4.699478	7.723231	3.075339	3.194511	5.257503	4.532845	7.527958	4.552277	6.268408	5.83989	4.94035	4.814848	7.707033	2.839736	8.605425	8.112417	5.121096
XM_015335249.1	LOC107074132	1.841535	14.056097	14.638683	3.651837	0.744871	25.077319	31.885294	48.710504	13.563008	60.780123	52.287927	17.907813	40.12078	9.518665	24.376237	4.434535	11.015154	19.100163	5.528486	12.434423	43.06872	30.619372	18.872809	15.842634	22.020461	24.042367	27.393757	18.96574	27.091035	24.386199	20.196579	13.384359	19.749698	2.202427	15.528348	11.183424	5.587607	23.748156	39.891959	10.95973	28.373424	11.288316	64.665009	39.443772	24.388268	53.904526	5.421878	4.911974	7.84116	20.22985	17.267756	24.595932	14.156495	86.850004	26.787708	33.120544	17.726263	54.586587	33.903528	34.208283	77.486346	22.523799	2.161617	8.806021	79.218478	10.348793	31.997825	9.75381	82.410859	64.473983	6.787841	30.96181	33.695375	3.923078	17.049951	25.191559	6.732826
XM_015317397.1	LOC107064581	27.899632	16.596014	3.493698	10.789049	7.219494	6.330979	18.350623	26.747635	3.110219	23.707535	36.874973	8.507593	43.053701	2.717968	14.418204	16.401304	22.736601	43.228785	0	11.430814	21.057069	28.526282	5.728565	22.090765	23.555848	20.846223	65.803223	3.202459	48.523105	84.37877	93.552897	31.28831	69.261478	4.6343	10.57506	13.81685	22.899603	30.048564	9.774511	22.629451	26.540557	32.709998	28.615313	60.007043	47.778837	103.379937	2.162971	2.806355	46.028103	23.948955	16.212764	38.15847	6.997595	25.012171	35.438601	34.314585	31.433696	115.538082	56.69848	33.538495	39.972277	39.004186	27.67674	6.187847	42.821289	1.868004	2.418921	45.203345	22.4032	29.403004	57.500082	25.147445	46.846868	10.621242	24.052971	24.608647	10.547301
XM_015317407.1	LOC107064581	24.064356	5.450033	5.932071	16.246755	23.719099	20.57706	27.380558	30.649786	4.382421	21.439851	50.50392	15.292706	67.232846	4.207871	40.876888	8.012957	27.059094	41.513149	1.872828	6.007611	8.327796	53.871768	4.933293	32.760683	34.082967	26.520184	95.396215	10.455057	63.507678	98.795228	131.972221	41.116993	115.875438	12.935926	12.631112	13.523928	28.248565	27.222993	24.049926	36.42111	37.708323	48.307551	30.708945	77.106197	83.016496	107.142266	3.316262	2.83031	74.04882	23.720583	22.561532	53.04244	18.12055	46.310561	52.032779	62.855664	45.954295	158.463873	73.653383	57.77608	56.422235	90.640649	43.721657	2.34256	41.827643	10.45612	6.327098	31.371978	40.970337	30.787658	65.049075	39.576137	60.436819	4.564008	22.428926	44.89295	22.326519
XM_015317417.1	LOC107064581	168.983198	97.186279	48.328838	43.716798	76.55136	198.572863	186.554124	175.260311	28.229483	191.236908	305.104105	67.847081	415.955287	39.63457	204.938017	139.892893	81.135101	300.960298	44.645472	49.249726	81.619571	467.185342	31.02559	262.105617	174.865221	95.557477	377.73235	84.749662	445.056876	505.498844	561.82945	176.597763	602.265704	83.987222	75.084803	81.918137	150.253547	157.277991	50.232151	302.6009	262.392843	224.70872	259.369402	407.062846	278.793012	595.634414	37.877471	6.53667	243.446524	88.552951	161.760825	317.193884	121.923204	182.510565	327.44343	290.304958	277.622756	486.486189	418.939786	351.653079	333.418184	384.011655	192.78499	34.896364	302.160366	40.978016	17.895143	351.807499	191.685813	157.137633	568.67779	213.515214	440.99314	44.238039	190.119047	199.014177	83.213005
XM_015317426.1	LOC107064581	262.240264	68.378005	109.53244	10.749589	760.745646	1039.751943	792.778955	1116.745575	60.207271	943.844209	913.093139	518.458319	135.279464	73.648297	167.589022	140.279258	109.004678	645.389531	74.767906	64.441549	652.84277	565.165333	448.927966	1105.848794	684.527183	597.161524	899.901262	688.981908	445.387937	220.936592	443.253651	120.88162	258.427637	34.778591	0	549.796646	993.546693	1002.06428	702.708855	1460.261487	636.983223	882.289491	1074.024903	798.557464	156.946482	561.572186	57.897741	74.04869	1415.551635	929.889471	1303.039015	1062.497631	939.392587	609.567247	1088.377109	1057.206657	1590.957527	344.193408	412.370706	557.791502	769.974803	426.256947	167.176345	86.230568	610.788628	72.367113	892.5467	1743.836852	418.660263	1195.333583	2481.984704	751.177007	708.92654	134.944849	288.311484	176.304739	88.299371
XM_015317441.1	LOC107064597	9.971648	5.106139	3.495929	1.611533	21.126926	23.477022	17.558844	24.327997	3.393017	14.295584	21.832031	10.996078	14.347939	10.187208	11.279502	7.197292	6.748908	14.764985	3.984523	2.364483	14.613188	15.389314	17.075158	36.850076	19.577848	16.177012	17.391583	19.012311	16.699011	11.903058	20.857708	12.05481	18.607496	6.294009	5.865849	20.942271	33.592752	29.889745	14.551154	35.413279	16.878962	29.455888	19.172408	13.723624	7.227433	14.828956	3.808946	2.830852	20.789221	13.228703	17.180812	14.681927	16.378224	11.200934	11.092082	14.942683	16.375246	11.55883	7.369103	9.914477	12.199608	7.517105	4.997639	3.740378	11.424341	2.77224	20.47027	27.130497	10.592961	18.685307	34.469539	16.657092	44.131982	3.983461	10.87521	7.2382	5.276603
XM_015336332.1	LOC107074670	12.37008	30.787775	29.698247	13.357808	1.08634	1.19829	3.783472	3.360582	12.206068	0.478835	1.847907	13.632821	5.084372	14.101737	8.49313	17.003614	8.9792	2.775486	12.286614	23.254829	5.610053	3.195337	5.220784	1.371247	1.594822	2.009241	1.745788	0.983806	1.917765	1.038058	2.184131	3.726101	1.139362	7.883676	12.394251	0.705479	0	0.335721	2.938469	0.510297	2.911781	1.678305	2.993156	0.849204	5.549927	1.985721	13.583828	15.68663	2.525177	6.10942	3.225441	5.148648	4.669285	1.812348	1.739547	6.010226	0.973185	4.164588	2.142314	5.01944	5.465586	4.208013	9.628706	16.645823	3.439331	14.419246	0.676429	0	3.990338	2.535312	0	0.834567	4.138251	9.907879	2.051655	1.999448	9.959684
XM_015336340.1	LOC107074670	8.786955	9.214932	5.084094	5.261896	0.565491	5.368022	3.156505	2.982882	2.79248	1.829572	4.948045	7.204495	7.210393	7.470085	5.368402	7.572634	8.485459	2.843573	3.221443	2.741762	0.489166	1.444609	5.613587	0	1.385821	1.645178	1.777235	0	0.369106	1.569118	1.791562	7.656336	2.116398	1.867201	2.665329	0.418487	0.545374	1.197282	5.230053	0.636881	0.471198	1.389355	1.946288	1.569188	5.377107	1.908022	3.139722	5.279569	1.043999	1.117935	4.102807	5.893851	7.179911	1.328938	1.291664	8.825738	0.298621	3.094348	2.371858	4.399147	4.76074	4.69675	9.15045	1.790296	2.965289	9.515752	1.493723	0.599004	2.570531	2.569799	0.330916	4.925464	3.160721	2.30566	5.101028	2.059669	7.096499
XM_015335722.1	LOC107074348	34.165795	61.602937	64.640408	28.409231	30.648833	56.518333	52.658167	32.556511	41.691881	29.598863	31.441129	64.815554	34.893571	14.049787	40.599274	43.217175	33.950858	17.54615	23.730381	48.364264	34.296699	14.850187	26.690512	8.239747	24.666143	35.187666	25.60154	0.646424	25.379903	9.660259	29.073829	30.947611	22.699185	17.35207	91.581589	1.951035	0.5944	3.060962	6.250002	4.036172	36.297113	14.998518	11.647569	9.495255	47.634692	22.517753	11.027991	29.757283	21.942167	36.475196	15.200035	25.08552	10.212693	12.332739	20.405711	21.579227	12.432439	26.071031	16.651654	30.046889	48.779399	28.244498	22.511226	55.05947	29.481953	49.942189	2.048823	1.44365	24.406695	14.497203	1.544775	9.90926	20.612517	26.471411	31.384814	14.056956	35.733032
XM_015335757.1	LOC107074348	0	0.283841	0.218846	0.19335	0	0	0	0	0.837072	1.211724	0.704668	2.54692	0	0.304617	1.227311	2.058083	2.645291	0.750303	0.320269	0.881076	1.026443	0.25491	0.34016	0.476249	2.673727	1.173041	0.584626	0	0.244782	0	0	0	0	0.738249	1.130421	0.159564	0	0	0.868177	0	0.218922	0.224835	2.190853	0	0	0.251043	0.274426	1.148769	0.747128	1.472784	1.285253	0	1.016919	0.195666	0.892881	1.506058	0	0.260984	0	0	3.675719	0	0.419829	0	2.096691	1.16756	0.50899	0	0.829552	1.265615	0	0.480882	0	0	0	0.77024	0
XM_015335739.1	LOC107074348	23.57954	66.095816	73.949361	24.053225	23.094007	37.383819	29.724526	26.586239	58.324814	25.791014	24.514973	27.963575	0	26.372241	0	30.346199	0	24.113758	21.577568	44.200559	30.539363	12.63596	11.393815	9.052089	34.262229	33.288576	22.584975	0	12.143572	11.43676	3.418083	26.207723	7.316974	22.99078	110.615213	2.741143	0	2.174722	8.949342	2.62123	29.876839	16.898071	13.867556	21.68309	21.700608	14.373422	27.0376	40.37238	26.965475	32.478076	21.796366	28.924725	15.207975	8.779076	15.664057	18.604107	6.040067	0	12.99455	0	39.447822	3.625061	8.935829	77.72623	19.077228	57.007076	5.90065	3.627424	19.062032	22.820352	3.457633	9.17961	0	27.933387	21.693275	0	0
XM_015335766.1	LOC107074348	6.332226	6.573531	6.517176	13.590299	5.215682	6.620298	9.815783	7.793602	0.427595	5.479567	12.42037	21.128478	20.976252	3.569472	26.588199	13.411989	36.004906	11.944742	5.267326	1.151466	9.124071	13.755347	0	2.312053	2.582498	13.782513	8.945865	1.989507	10.394853	0	12.471892	4.792996	13.722964	9.364378	4.825206	1.369336	2.282459	1.364752	6.522199	0	9.095518	0	8.657388	0	8.897507	3.781813	2.45064	2.5021	3.971542	15.228508	3.452627	11.113838	12.178361	8.23809	8.038947	6.279044	4.411414	16.72418	3.387551	14.346897	1.4024	17.955867	13.907527	5.374879	1.652824	5.275587	1.45306	0	2.675794	11.865824	2.536554	8.527959	17.703443	9.18435	4.943773	12.25264	40.065793
XM_015335713.1	LOC107074348	1.772996	0	0.722748	1.819453	1.624615	2.751459	1.352941	1.359528	0	2.135073	1.456276	7.743095	17.412611	0	13.610083	9.882455	40.132826	2.154047	0.780567	1.376433	1.871591	0.555825	0	0	1.161808	1.515898	2.242112	0	1.007444	0.180407	3.310403	1.718011	2.662915	1.500662	0	0	0	0	0.309991	0	1.667036	0	0.185094	0.41347	3.15159	1.043603	0	1.1541	0.520458	1.205695	1.492609	0.944116	0.474763	1.187242	0.750316	0.452349	0.364422	8.749591	2.404985	3.542338	1.505308	8.932421	6.319877	0	1.877909	1.901261	0.124746	0	2.477339	0.140099	0	0.422205	5.265324	1.080552	3.075346	8.593024	34.140132
